4405,1,83,8,0,7506,12056,12056,4550
4405,1,83,9,0,12056,16864,16864,4808
4405,1,83,10,0,16864,20890,20890,4026
4405,1,83,11,0,20890,24925,24925,4035
4405,1,83,12,0,24925,29144,29144,4219
4405,1,84,1,0,29144,33675,33675,4531
4405,1,84,2,0,33675,39164,39164,5489
4405,1,84,3,0,39164,42850,42850,3686
4405,1,84,4,0,42850,48826,48826,5976
4405,1,84,5,0,48826,53828,53828,5002
4405,1,84,6,0,53828,58009,58009,4181
4405,1,84,7,0,58009,63168,63168,5159
4405,1,84,8,0,63168,66932,66932,3764
4405,1,84,9,0,66932,72274,72274,5342
4405,1,84,10,0,72274,77193,77193,4919
4405,1,84,11,0,77193,82443,82443,5250
4405,1,84,12,0,82443,87852,87852,5409
4405,1,85,1,0,87852,92741,92741,4889
4405,1,85,2,0,92741,96007,96007,3266
4405,1,85,3,0,96007,99176,99176,3169
4405,1,85,4,0,99176,1.0325e+05,1.0325e+05,4077
4405,1,85,5,0,1.0325e+05,1.0659e+05,1.0659e+05,0
4406,1,83,5,0,0,525,525,525
4406,1,83,6,0,525,2507,2507,1982
4406,1,83,7,0,2507,5590,5590,3083
4406,1,83,8,0,5590,7905,7905,2315
4406,1,83,9,0,7905,11959,11959,4054
4406,1,83,10,0,11959,15385,15385,3426
4406,1,83,11,0,15385,19142,19142,3757
4406,1,83,12,0,19142,21704,21704,2562
4406,1,84,1,0,21704,25325,25325,3621
4406,1,84,2,0,25325,25748,25748,423
4406,1,84,3,0,25748,25748,25748,0
4406,1,84,4,0,25748,26674,26674,926
4406,1,84,5,0,26674,29321,29321,2647
4406,1,84,6,0,29321,31152,31152,1831
4406,1,84,7,0,31152,34233,34233,3081
4406,1,84,8,0,34233,37480,37480,3247
4406,1,84,9,0,37480,41400,41400,3920
4406,1,84,10,0,41400,44822,44822,3422
4406,1,84,11,0,44822,47244,47244,2422
4406,1,84,12,0,47244,50633,50633,3389
4406,1,85,1,0,50633,54712,54712,4079
4406,1,85,2,0,54712,57620,57620,2908
4406,1,85,3,0,57620,60246,60246,2626
4406,1,85,4,0,60246,62881,62881,2635
4406,1,85,5,0,62881,65643,65643,0
4407,1,83,5,0,0,586,586,586
4407,1,83,6,0,586,1069,1069,483
4407,1,83,7,0,1069,5574,5574,4505
4407,1,83,8,0,5574,10279,10279,4705
4407,1,83,9,0,10279,14819,14819,4540
4407,1,83,10,0,14819,18742,18742,3923
4407,1,83,11,0,18742,22962,22962,4220
4407,1,83,12,0,22962,27090,27090,4128
4407,1,84,1,0,27090,32724,32724,5634
4407,1,84,2,0,32724,38393,38393,5669
4407,1,84,3,0,38393,43046,43046,4653
4407,1,84,4,0,43046,46289,46289,3243
4407,1,84,5,0,46289,51053,51053,4764
4407,1,84,6,0,51053,55643,55643,4590
4407,1,84,7,0,55643,59412,59412,3769
4407,1,84,8,0,59412,64405,64405,4993
4407,1,84,9,0,64405,69883,69883,5478
4407,1,84,10,0,69883,74763,74763,4880
4407,1,84,11,0,74763,80394,80394,5631
4407,1,84,12,0,80394,84105,84105,3711
4407,1,85,1,0,84105,86739,86739,2634
4407,1,85,2,0,86739,90150,90150,3411
4407,1,85,3,0,90150,93963,93963,3813
4407,1,85,4,0,93963,97126,97126,3163
4407,1,85,5,0,97126,1.0002e+05,1.0002e+05,0
4408,1,83,5,0,0,575,575,575
4408,1,83,6,0,575,2596,2596,2021
4408,1,83,7,0,2596,7068,7068,4472
4408,1,83,8,0,7068,9552,9552,2484
4408,1,83,9,0,9552,9552,9552,0
4408,1,83,10,0,9552,9552,9552,0
4408,1,83,11,0,9552,10589,10589,1037
4408,1,83,12,0,10589,14055,14055,3466
4408,1,84,1,0,14055,18502,18502,4447
4408,1,84,2,0,18502,22910,22910,4408
4408,1,84,3,0,22910,26362,26362,3452
4408,1,84,4,0,26362,31619,31619,5257
4408,1,84,5,0,31619,36302,36302,4683
4408,1,84,6,0,36302,40316,40316,4014
4408,1,84,7,0,40316,46109,46109,5793
4408,1,84,8,0,46109,50127,50127,4018
4408,1,84,9,0,50127,55132,55132,5005
4408,1,84,10,0,55132,59885,59885,4753
4408,1,84,11,0,59885,63437,63437,3552
4408,1,84,12,0,63437,66721,66721,3284
4408,1,85,1,0,66721,69248,69248,2527
4408,1,85,2,0,69248,71968,71968,2720
4408,1,85,3,0,71968,75791,75791,3823
4408,1,85,4,0,75791,79301,79301,3510
4408,1,85,5,0,79301,80777,80777,0
4409,1,83,5,0,0,504,504,504
4409,1,83,6,0,504,1929,1929,1425
4409,1,83,7,0,1929,6851,6851,4922
4409,1,83,8,0,6851,11176,11176,4325
4409,1,83,9,0,11176,16607,16607,5431
4409,1,83,10,0,16607,22331,22331,5724
4409,1,83,11,0,22331,27372,27372,5041
4409,1,83,12,0,27372,32040,32040,4668
4409,1,84,1,0,32040,38724,38724,6684
4409,1,84,2,0,38724,43782,43782,5058
4409,1,84,3,0,43782,48088,48088,4306
4409,1,84,4,0,48088,52802,52802,4714
4409,1,84,5,0,52802,56899,56899,4097
4409,1,84,6,0,56899,61476,61476,4577
4409,1,84,7,0,61476,67537,67537,6061
4409,1,84,8,0,67537,72579,72579,5042
4409,1,84,9,0,72579,79359,79359,6780
4409,1,84,10,0,79359,84539,84539,5180
4409,1,84,11,0,84539,89747,89747,5208
4409,1,84,12,0,89747,95097,95097,5350
4409,1,85,1,0,95097,1.0041e+05,1.0041e+05,5312
4409,1,85,2,0,1.0041e+05,1.0485e+05,1.0485e+05,4439
4409,1,85,3,0,1.0485e+05,1.0912e+05,1.0912e+05,4272
4409,1,85,4,0,1.0912e+05,1.143e+05,1.143e+05,5179
4409,1,85,5,0,1.143e+05,1.2015e+05,1.2015e+05,0
4410,1,83,5,0,0,524,524,524
4410,1,83,6,0,524,3079,3079,2555
4410,1,83,7,0,3079,7579,7579,4500
4410,1,83,8,0,7579,13139,13139,5560
4410,1,83,9,0,13139,17694,17694,4555
4410,1,83,10,0,17694,21241,21241,3547
4410,1,83,11,0,21241,25864,25864,4623
4410,1,83,12,0,25864,30610,30610,4746
4410,1,84,1,0,30610,36587,36587,5977
4410,1,84,2,0,36587,40674,40674,4087
4410,1,84,3,0,40674,45544,45544,4870
4410,1,84,4,0,45544,50857,50857,5313
4410,1,84,5,0,50857,54946,54946,4089
4410,1,84,6,0,54946,60591,60591,5645
4410,1,84,7,0,60591,65775,65775,5184
4410,1,84,8,0,65775,71554,71554,5779
4410,1,84,9,0,71554,76979,76979,5425
4410,1,84,10,0,76979,80984,80984,4005
4410,1,84,11,0,80984,83764,83764,2780
4410,1,84,12,0,83764,86367,86367,2603
4410,1,85,1,0,86367,90724,90724,4357
4410,1,85,2,0,90724,94355,94355,3631
4410,1,85,3,0,94355,95898,95898,1543
4410,1,85,4,0,95898,98102,98102,2204
4410,1,85,5,0,98102,1.0142e+05,1.0142e+05,0
4411,1,83,5,0,0,517,517,517
4411,1,83,6,0,517,768,768,251
4411,1,83,7,0,768,5623,5623,4855
4411,1,83,8,0,5623,8762,8762,3139
4411,1,83,9,0,8762,13725,13725,4963
4411,1,83,10,0,13725,18064,18064,4339
4411,1,83,11,0,18064,22696,22696,4632
4411,1,83,12,0,22696,28531,28531,5835
4411,1,84,1,0,28531,33920,33920,5389
4411,1,84,2,0,33920,39953,39953,6033
4411,1,84,3,0,39953,43303,43303,3350
4411,1,84,4,0,43303,48642,48642,5339
4411,1,84,5,0,48642,53555,53555,4913
4411,1,84,6,0,53555,58275,58275,4720
4411,1,84,7,0,58275,62317,62317,4042
4411,1,84,8,0,62317,67822,67822,5505
4411,1,84,9,0,67822,73822,73822,6000
4411,1,84,10,0,73822,78016,78016,4194
4411,1,84,11,0,78016,81457,81457,3441
4411,1,84,12,0,81457,86493,86493,5036
4411,1,85,1,0,86493,91128,91128,4635
4411,1,85,2,0,91128,95272,95272,4144
4411,1,85,3,0,95272,97239,97239,1967
4411,1,85,4,0,97239,98837,98837,1598
4411,1,85,5,0,98837,1.0387e+05,1.0387e+05,0
4412,1,83,5,0,0,491,491,491
4412,1,83,6,0,491,1314,1314,823
4412,1,83,7,0,1314,5558,5558,4244
4412,1,83,8,0,5558,10319,10319,4761
4412,1,83,9,0,10319,15020,15020,4701
4412,1,83,10,0,15020,19582,19582,4562
4412,1,83,11,0,19582,23758,23758,4176
4412,1,83,12,0,23758,28834,28834,5076
4412,1,84,1,0,28834,33527,33527,4693
4412,1,84,2,0,33527,38300,38300,4773
4412,1,84,3,0,38300,43122,43122,4822
4412,1,84,4,0,43122,46587,46587,3465
4412,1,84,5,0,46587,52006,52006,5419
4412,1,84,6,0,52006,55752,55752,3746
4412,1,84,7,0,55752,60709,60709,4957
4412,1,84,8,0,60709,66117,66117,5408
4412,1,84,9,0,66117,71034,71034,4917
4412,1,84,10,0,71034,76996,76996,5962
4412,1,84,11,0,76996,83086,83086,6090
4412,1,84,12,0,83086,87424,87424,4338
4412,1,85,1,0,87424,93754,93754,6330
4412,1,85,2,0,93754,97777,97777,4023
4412,1,85,3,0,97777,1.0037e+05,1.0037e+05,2596
4412,1,85,4,0,1.0037e+05,1.0342e+05,1.0342e+05,3048
4412,1,85,5,0,1.0342e+05,1.0647e+05,1.0647e+05,0
4413,1,83,5,0,0,483,483,483
4413,1,83,6,0,483,1143,1143,660
4413,1,83,7,0,1143,4874,4874,3731
4413,1,83,8,0,4874,9467,9467,4593
4413,1,83,9,0,9467,14766,14766,5299
4413,1,83,10,0,14766,18992,18992,4226
4413,1,83,11,0,18992,23631,23631,4639
4413,1,83,12,0,23631,29964,29964,6333
4413,1,84,1,0,29964,35342,35342,5378
4413,1,84,2,0,35342,40776,40776,5434
4413,1,84,3,0,40776,43613,43613,2837
4413,1,84,4,0,43613,48229,48229,4616
4413,1,84,5,0,48229,53088,53088,4859
4413,1,84,6,0,53088,56162,56162,3074
4413,1,84,7,0,56162,60175,60175,4013
4413,1,84,8,0,60175,65437,65437,5262
4413,1,84,9,0,65437,70991,70991,5554
4413,1,84,10,0,70991,75425,75425,4434
4413,1,84,11,0,75425,80302,80302,4877
4413,1,84,12,0,80302,84302,84302,4000
4413,1,85,1,0,84302,89370,89370,5068
4413,1,85,2,0,89370,93012,93012,3642
4413,1,85,3,0,93012,96718,96718,3706
4413,1,85,4,0,96718,1.0122e+05,1.0122e+05,4502
4413,1,85,5,0,1.0122e+05,1.0434e+05,1.0434e+05,0
4414,1,83,5,0,0,518,518,518
4414,1,83,6,0,518,2237,2237,1719
4414,1,83,7,0,2237,6609,6609,4372
4414,1,83,8,0,6609,10743,10743,4134
4414,1,83,9,0,10743,14366,14366,3623
4414,1,83,10,0,14366,19245,19245,4879
4414,1,83,11,0,19245,23842,23842,4597
4414,1,83,12,0,23842,27637,27637,3795
4414,1,84,1,0,27637,33156,33156,5519
4414,1,84,2,0,33156,37356,37356,4200
4414,1,84,3,0,37356,40793,40793,3437
4414,1,84,4,0,40793,45311,45311,4518
4414,1,84,5,0,45311,49142,49142,3831
4414,1,84,6,0,49142,53101,53101,3959
4414,1,84,7,0,53101,57286,57286,4185
4414,1,84,8,0,57286,62091,62091,4805
4414,1,84,9,0,62091,66642,66642,4551
4414,1,84,10,0,66642,71118,71118,4476
4414,1,84,11,0,71118,74699,74699,3581
4414,1,84,12,0,74699,78061,78061,3362
4414,1,85,1,0,78061,82123,82123,4062
4414,1,85,2,0,82123,85432,85432,3309
4414,1,85,3,0,85432,88936,88936,3504
4414,1,85,4,0,88936,93554,93554,4618
4414,1,85,5,0,93554,97378,97378,0
4415,1,83,5,0,0,523,523,523
4415,1,83,6,0,523,3118,3118,2595
4415,1,83,7,0,3118,8248,8248,5130
4415,1,83,8,0,8248,13144,13144,4896
4415,1,83,9,0,13144,17749,17749,4605
4415,1,83,10,0,17749,22804,22804,5055
4415,1,83,11,0,22804,27282,27282,4478
4415,1,83,12,0,27282,31787,31787,4505
4415,1,84,1,0,31787,36950,36950,5163
4415,1,84,2,0,36950,41983,41983,5033
4415,1,84,3,0,41983,45998,45998,4015
4415,1,84,4,0,45998,50748,50748,4750
4415,1,84,5,0,50748,56224,56224,5476
4415,1,84,6,0,56224,60613,60613,4389
4415,1,84,7,0,60613,65944,65944,5331
4415,1,84,8,0,65944,70750,70750,4806
4415,1,84,9,0,70750,76125,76125,5375
4415,1,84,10,0,76125,80916,80916,4791
4415,1,84,11,0,80916,86590,86590,5674
4415,1,84,12,0,86590,91785,91785,5195
4415,1,85,1,0,91785,96065,96065,4280
4415,1,85,2,0,96065,1.0079e+05,1.0079e+05,4723
4415,1,85,3,0,1.0079e+05,1.0532e+05,1.0532e+05,4536
4415,1,85,4,0,1.0532e+05,1.0843e+05,1.0843e+05,3104
4415,1,85,5,0,1.0843e+05,1.1362e+05,1.1362e+05,0
4416,1,83,5,0,0,531,531,531
4416,1,83,6,0,531,940,940,409
4416,1,83,7,0,940,5007,5007,4067
4416,1,83,8,0,5007,9208,9208,4201
4416,1,83,9,0,9208,13323,13323,4115
4416,1,83,10,0,13323,18330,18330,5007
4416,1,83,11,0,18330,23118,23118,4788
4416,1,83,12,0,23118,27032,27032,3914
4416,1,84,1,0,27032,32209,32209,5177
4416,1,84,2,0,32209,36674,36674,4465
4416,1,84,3,0,36674,41660,41660,4986
4416,1,84,4,0,41660,46248,46248,4588
4416,1,84,5,0,46248,50131,50131,3883
4416,1,84,6,0,50131,54981,54981,4850
4416,1,84,7,0,54981,58925,58925,3944
4416,1,84,8,0,58925,64687,64687,5762
4416,1,84,9,0,64687,69503,69503,4816
4416,1,84,10,0,69503,73474,73474,3971
4416,1,84,11,0,73474,79438,79438,5964
4416,1,84,12,0,79438,82675,82675,3237
4416,1,85,1,0,82675,87327,87327,4652
4416,1,85,2,0,87327,92258,92258,4931
4416,1,85,3,0,92258,96790,96790,4532
4416,1,85,4,0,96790,1.0078e+05,1.0078e+05,3991
4416,1,85,5,0,1.0078e+05,1.0609e+05,1.0609e+05,0
4417,1,83,5,0,0,545,545,545
4417,1,83,6,0,545,905,905,360
4417,1,83,7,0,905,5110,5110,4205
4417,1,83,8,0,5110,8941,8941,3831
4417,1,83,9,0,8941,13657,13657,4716
4417,1,83,10,0,13657,17594,17594,3937
4417,1,83,11,0,17594,21170,21170,3576
4417,1,83,12,0,21170,25046,25046,3876
4417,1,84,1,0,25046,28851,28851,3805
4417,1,84,2,0,28851,32405,32405,3554
4417,1,84,3,0,32405,35806,35806,3401
4417,1,84,4,0,35806,39057,39057,3251
4417,1,84,5,0,39057,43719,43719,4662
4417,1,84,6,0,43719,48338,48338,4619
4417,1,84,7,0,48338,53325,53325,4987
4417,1,84,8,0,53325,56927,56927,3602
4417,1,84,9,0,56927,62426,62426,5499
4417,1,84,10,0,62426,66774,66774,4348
4417,1,84,11,0,66774,70233,70233,3459
4417,1,84,12,0,70233,74987,74987,4754
4417,1,85,1,0,74987,78971,78971,3984
4417,1,85,2,0,78971,81774,81774,2803
4417,1,85,3,0,81774,85819,85819,4045
4417,1,85,4,0,85819,90131,90131,4312
4417,1,85,5,0,90131,94311,94311,0
2386,2,81,5,0,0,2208,2208,2208
2386,2,81,6,0,2208,5418,5418,3210
2386,2,81,7,0,5418,8547,8547,3129
2386,2,81,8,0,8547,11566,11566,3019
2386,2,81,9,0,11566,15890,15890,4324
2386,2,81,10,0,15890,19434,19434,3544
2386,2,81,11,0,19434,23000,23000,3566
2386,2,81,12,0,23000,26282,26282,3282
2386,2,82,1,0,26282,30322,30322,4040
2386,2,82,2,0,30322,34604,34604,4282
2386,2,82,3,0,34604,36784,36784,2180
2386,2,82,4,0,36784,40160,40160,3376
2386,2,82,5,0,40160,43337,43337,3177
2386,2,82,6,0,43337,46509,46509,3172
2386,2,82,7,0,46509,50725,50725,4216
2386,2,82,8,0,50725,52691,52691,1966
2386,2,82,9,0,52691,55462,55462,2771
2386,2,82,10,0,55462,58783,58783,3321
2386,2,82,11,0,58783,61836,61836,3053
2386,2,82,12,0,61836,65962,65962,4126
2386,2,83,1,0,65962,68025,68025,2063
2386,2,83,2,0,68025,71889,71889,3864
2386,2,83,3,0,71889,75621,75621,3732
2386,2,83,4,0,75621,79345,79345,3724
2386,2,83,5,0,79345,83168,83168,3823
2386,2,83,6,0,83168,84875,84875,1707
2386,2,83,7,0,84875,88408,88408,3533
2386,2,83,8,0,88408,91674,91674,3266
2386,2,83,9,0,91674,93120,93120,1446
2386,2,83,10,0,93120,95787,95787,2667
2386,2,83,11,0,95787,97897,97897,2110
2386,2,83,12,0,97897,1.0105e+05,1.0105e+05,3153
2386,2,84,1,0,1.0105e+05,1.0484e+05,1.0484e+05,3793
2386,2,84,2,0,1.0484e+05,1.0945e+05,1.0945e+05,4609
2386,2,84,3,0,1.0945e+05,1.1308e+05,1.1308e+05,3632
2386,2,84,4,0,1.1308e+05,1.1736e+05,1.1736e+05,4276
2386,2,84,5,0,1.1736e+05,1.2115e+05,1.2115e+05,3794
2386,2,84,6,0,1.2115e+05,1.2496e+05,1.2496e+05,3805
2386,2,84,7,0,1.2496e+05,1.2932e+05,1.2932e+05,4365
2386,2,84,8,0,1.2932e+05,1.331e+05,1.331e+05,3775
2386,2,84,9,0,1.331e+05,1.3649e+05,1.3649e+05,3394
2386,2,84,10,0,1.3649e+05,1.3951e+05,1.3951e+05,3019
2386,2,84,11,0,1.3951e+05,1.4087e+05,1.4087e+05,1359
2386,2,84,12,0,1.4087e+05,1.4275e+05,1.4275e+05,1876
2386,2,85,1,0,1.4275e+05,1.4553e+05,1.4553e+05,2786
2386,2,85,2,0,1.4553e+05,1.482e+05,1.482e+05,2664
2386,2,85,3,0,1.482e+05,1.4939e+05,1.4939e+05,1189
2386,2,85,4,0,1.4939e+05,1.5144e+05,1.5144e+05,2055
2386,2,85,5,0,1.5144e+05,1.5377e+05,1.5377e+05,0
2387,2,81,5,0,0,1976,1976,1976
2387,2,81,6,0,1976,5569,5569,3593
2387,2,81,7,0,5569,9928,9928,4359
2387,2,81,8,0,9928,13209,13209,3281
2387,2,81,9,0,13209,16522,16522,3313
2387,2,81,10,0,16522,20220,20220,3698
2387,2,81,11,0,20220,24035,24035,3815
2387,2,81,12,0,24035,26901,26901,2866
2387,2,82,1,0,26901,30469,30469,3568
2387,2,82,2,0,30469,34673,34673,4204
2387,2,82,3,0,34673,36876,36876,2203
2387,2,82,4,0,36876,40152,40152,3276
2387,2,82,5,0,40152,44054,44054,3902
2387,2,82,6,0,44054,47516,47516,3462
2387,2,82,7,0,47516,50254,50254,2738
2387,2,82,8,0,50254,52832,52832,2578
2387,2,82,9,0,52832,56421,56421,3589
2387,2,82,10,0,56421,57575,57575,1154
2387,2,82,11,0,57575,60233,60233,2658
2387,2,82,12,0,60233,63914,63914,3681
2387,2,83,1,0,63914,65689,65689,1775
2387,2,83,2,0,65689,69476,69476,3787
2387,2,83,3,0,69476,73288,73288,3812
2387,2,83,4,0,73288,76988,76988,3700
2387,2,83,5,0,76988,79926,79926,2938
2387,2,83,6,0,79926,83432,83432,3506
2387,2,83,7,0,83432,86329,86329,2897
2387,2,83,8,0,86329,90053,90053,3724
2387,2,83,9,0,90053,93010,93010,2957
2387,2,83,10,0,93010,97307,97307,4297
2387,2,83,11,0,97307,1.0107e+05,1.0107e+05,3761
2387,2,83,12,0,1.0107e+05,1.0384e+05,1.0384e+05,2776
2387,2,84,1,0,1.0384e+05,1.0499e+05,1.0499e+05,1145
2387,2,84,2,0,1.0499e+05,1.0849e+05,1.0849e+05,3501
2387,2,84,3,0,1.0849e+05,1.121e+05,1.121e+05,3607
2387,2,84,4,0,1.121e+05,1.1591e+05,1.1591e+05,3808
2387,2,84,5,0,1.1591e+05,1.1818e+05,1.1818e+05,2273
2387,2,84,6,0,1.1818e+05,1.212e+05,1.212e+05,3021
2387,2,84,7,0,1.212e+05,1.2541e+05,1.2541e+05,4214
2387,2,84,8,0,1.2541e+05,1.2865e+05,1.2865e+05,3237
2387,2,84,9,0,1.2865e+05,1.3306e+05,1.3306e+05,4408
2387,2,84,10,0,1.3306e+05,1.3645e+05,1.3645e+05,3389
2387,2,84,11,0,1.3645e+05,1.4078e+05,1.4078e+05,4331
2387,2,84,12,0,1.4078e+05,1.4396e+05,1.4396e+05,3185
2387,2,85,1,0,1.4396e+05,1.5047e+05,1.5047e+05,6502
2387,2,85,2,0,1.5047e+05,1.5226e+05,1.5226e+05,1799
2387,2,85,3,0,1.5226e+05,1.5528e+05,1.5528e+05,3011
2387,2,85,4,0,1.5528e+05,1.5865e+05,1.5865e+05,3373
2387,2,85,5,0,1.5865e+05,1.6175e+05,1.6175e+05,0
2388,2,81,5,0,0,2445,2445,2445
2388,2,81,6,0,2445,4893,4893,2448
2388,2,81,7,0,4893,7977,7977,3084
2388,2,81,8,0,7977,10335,10335,2358
2388,2,81,9,0,10335,14479,14479,4144
2388,2,81,10,0,14479,18696,18696,4217
2388,2,81,11,0,18696,23077,23077,4381
2388,2,81,12,0,23077,26209,26209,3132
2388,2,82,1,0,26209,30012,30012,3803
2388,2,82,2,0,30012,32593,32593,2581
2388,2,82,3,0,32593,34454,34454,1861
2388,2,82,4,0,34454,38768,38768,4314
2388,2,82,5,0,38768,41945,41945,3177
2388,2,82,6,0,41945,45725,45725,3780
2388,2,82,7,0,45725,49130,49130,3405
2388,2,82,8,0,49130,52536,52536,3406
2388,2,82,9,0,52536,53725,53725,1189
2388,2,82,10,0,53725,57050,57050,3325
2388,2,82,11,0,57050,61095,61095,4045
2388,2,82,12,0,61095,64716,64716,3621
2388,2,83,1,0,64716,67861,67861,3145
2388,2,83,2,0,67861,68828,68828,967
2388,2,83,3,0,68828,71904,71904,3076
2388,2,83,4,0,71904,74096,74096,2192
2388,2,83,5,0,74096,77405,77405,3309
2388,2,83,6,0,77405,82007,82007,4602
2388,2,83,7,0,82007,84545,84545,2538
2388,2,83,8,0,84545,87338,87338,2793
2388,2,83,9,0,87338,90856,90856,3518
2388,2,83,10,0,90856,94403,94403,3547
2388,2,83,11,0,94403,98337,98337,3934
2388,2,83,12,0,98337,1.0236e+05,1.0236e+05,4027
2388,2,84,1,0,1.0236e+05,1.0611e+05,1.0611e+05,3743
2388,2,84,2,0,1.0611e+05,1.082e+05,1.082e+05,2088
2388,2,84,3,0,1.082e+05,1.1071e+05,1.1071e+05,2517
2388,2,84,4,0,1.1071e+05,1.1214e+05,1.1214e+05,1431
2388,2,84,5,0,1.1214e+05,1.1584e+05,1.1584e+05,3695
2388,2,84,6,0,1.1584e+05,1.197e+05,1.197e+05,3859
2388,2,84,7,0,1.197e+05,1.214e+05,1.214e+05,1704
2388,2,84,8,0,1.214e+05,1.2518e+05,1.2518e+05,3776
2388,2,84,9,0,1.2518e+05,1.2782e+05,1.2782e+05,2643
2388,2,84,10,0,1.2782e+05,1.2993e+05,1.2993e+05,2113
2388,2,84,11,0,1.2993e+05,1.3269e+05,1.3269e+05,2758
2388,2,84,12,0,1.3269e+05,1.3592e+05,1.3592e+05,3228
2388,2,85,1,0,1.3592e+05,1.3894e+05,1.3894e+05,3016
2388,2,85,2,0,1.3894e+05,1.3996e+05,1.3996e+05,1021
2388,2,85,3,0,1.3996e+05,1.4213e+05,1.4213e+05,2169
2388,2,85,4,0,1.4213e+05,1.4483e+05,1.4483e+05,2709
2388,2,85,5,0,1.4483e+05,1.4721e+05,1.4721e+05,0
2389,2,81,5,0,0,1743,1743,1743
2389,2,81,6,0,1743,4603,4603,2860
2389,2,81,7,0,4603,5895,5895,1292
2389,2,81,8,0,5895,9443,9443,3548
2389,2,81,9,0,9443,12556,12556,3113
2389,2,81,10,0,12556,15166,15166,2610
2389,2,81,11,0,15166,18400,18400,3234
2389,2,81,12,0,18400,20882,20882,2482
2389,2,82,1,0,20882,22634,22634,1752
2389,2,82,2,0,22634,26495,26495,3861
2389,2,82,3,0,26495,27095,27095,600
2389,2,82,4,0,27095,29494,29494,2399
2389,2,82,5,0,29494,32406,32406,2912
2389,2,82,6,0,32406,35442,35442,3036
2389,2,82,7,0,35442,38560,38560,3118
2389,2,82,8,0,38560,41408,41408,2848
2389,2,82,9,0,41408,45614,45614,4206
2389,2,82,10,0,45614,49147,49147,3533
2389,2,82,11,0,49147,51631,51631,2484
2389,2,82,12,0,51631,54793,54793,3162
2389,2,83,1,0,54793,56566,56566,1773
2389,2,83,2,0,56566,59179,59179,2613
2389,2,83,3,0,59179,61623,61623,2444
2389,2,83,4,0,61623,64431,64431,2808
2389,2,83,5,0,64431,66319,66319,1888
2389,2,83,6,0,66319,69058,69058,2739
2389,2,83,7,0,69058,71444,71444,2386
2389,2,83,8,0,71444,74641,74641,3197
2389,2,83,9,0,74641,78026,78026,3385
2389,2,83,10,0,78026,80770,80770,2744
2389,2,83,11,0,80770,84167,84167,3397
2389,2,83,12,0,84167,85906,85906,1739
2389,2,84,1,0,85906,88826,88826,2920
2389,2,84,2,0,88826,96113,96113,7287
2389,2,84,3,0,96113,98402,98402,2289
2389,2,84,4,0,98402,1.0163e+05,1.0163e+05,3231
2389,2,84,5,0,1.0163e+05,1.0533e+05,1.0533e+05,3699
2389,2,84,6,0,1.0533e+05,1.0823e+05,1.0823e+05,2893
2389,2,84,7,0,1.0823e+05,1.1149e+05,1.1149e+05,3268
2389,2,84,8,0,1.1149e+05,1.144e+05,1.144e+05,2904
2389,2,84,9,0,1.144e+05,1.1854e+05,1.1854e+05,4144
